	group	names	scores	logfoldchanges	pvals	pvals_adj
1234	Root cap	AT3G29250	7.7797475	3.2814705	7.26694643999677e-15	3.3598207797722208e-12
1235	Root cap	AT2G45400	7.752098	3.617846	9.038648844239112e-15	4.0628726554854805e-12
1236	Root cap	AT4G19030	7.741328	7.2401185	9.838390528053685e-15	4.302833392566614e-12
1237	Root cap	AT2G43610	7.6360354	5.726873	2.2401294064109046e-14	9.539414224879277e-12
1238	Root cap	AT5G06860	7.627194	2.7724729	2.399185265088021e-14	9.954773322988295e-12
1239	Root cap	AT5G16560	7.37192	3.3566778	1.681879765139753e-13	6.804044589872871e-11
1240	Root cap	AT5G65690	7.3291597	3.6453156	2.315997965778457e-13	8.923209305292141e-11
1241	Root cap	AT2G46740	7.209239	3.306531	5.626539833613612e-13	2.1174108741287316e-10
1242	Root cap	AT5G26667	7.1084476	2.6478376	1.173553878239995e-12	4.3160111040180905e-10
1243	Root cap	AT1G60787	6.9878836	3.3439918	2.790634482083722e-12	1.0035121597573063e-09
1244	Root cap	AT4G25400	6.9700403	2.0387049	3.168502121885179e-12	1.1146239420944776e-09
1245	Root cap	AT1G70410	6.9239044	2.465304	4.393621249024807e-12	1.4559214145438695e-09
1246	Root cap	AT4G33120	6.9234223	2.3913403	4.408611377620171e-12	1.4559214145438695e-09
1247	Root cap	AT1G41830	6.880823	3.5927804	5.950774871283622e-12	1.9259087793422313e-09
1248	Root cap	AT1G26700	6.866677	6.2765384	6.571469883987713e-12	2.0850887384841014e-09
1249	Root cap	AT1G74500	6.729877	3.187746	1.698065622923811e-11	5.284249598106367e-09
1250	Root cap	AT1G33750	6.705443	4.6295924	2.0079664483396928e-11	6.130738314534511e-09
1251	Root cap	AT4G01950	6.5196137	3.7867064	7.04887560317516e-11	2.1123130557514894e-08
1252	Root cap	AT1G54000	6.4723525	1.882763	9.648868866136096e-11	2.838872654396624e-08
1253	Root cap	AT4G16380	6.4139996	1.9805293	1.417505954709524e-10	3.954841613639572e-08
1254	Root cap	AT3G48340	6.3992105	6.661265	1.5618249339064076e-10	4.212241846745581e-08
1255	Root cap	AT2G43880	6.392459	6.2272725	1.6323918518143652e-10	4.330387696075419e-08
1256	Root cap	AT1G23490	6.3770266	1.9365015	1.8055904823169346e-10	4.7125911588471994e-08
1257	Root cap	AT2G30340	6.3577366	4.171687	2.0474839019942712e-10	5.2591086511224285e-08
1258	Root cap	AT5G14750	6.3186736	4.7699385	2.6381761051210703e-10	6.670463395792055e-08
1259	Root cap	AT4G23010	6.2559805	2.4305112	3.950261185125889e-10	9.834327153493406e-08
1260	Root cap	AT4G13050	6.2526045	3.1463423	4.0366293252332615e-10	9.897081172867371e-08
1261	Root cap	AT2G47730	6.2468176	2.4335444	4.188996535884673e-10	1.0090336180555791e-07
1262	Root cap	AT3G54810	6.244406	2.5915544	4.25412691368838e-10	1.0090336180555791e-07
1263	Root cap	AT4G23470	6.242638	1.9638381	4.3025163543341346e-10	1.0090336180555791e-07
1264	Root cap	AT3G07010	6.2254376	2.9200463	4.802136336472069e-10	1.1101167170970146e-07
1265	Root cap	AT5G36880	6.2027717	2.6454403	5.547731687363175e-10	1.2644140023226886e-07
1266	Root cap	AT1G58190	6.155993	2.373187	7.460859774300818e-10	1.676828234274109e-07
1267	Root cap	AT5G64740	6.137346	1.7149928	8.391169938345597e-10	1.860080985511075e-07
1268	Root cap	AT2G47270	6.1236815	3.3363752	9.143746881974485e-10	1.974847209635276e-07
1269	Root cap	AT5G10830	6.092978	2.7611718	1.1082922939857935e-09	2.3291410261400144e-07
1270	Root cap	AT3G54770	6.0883164	2.3357127	1.1410427887209193e-09	2.3672249239848607e-07
1271	Root cap	AT3G23470	6.056005	1.5420632	1.395435189769324e-09	2.8583458532717973e-07
1272	Root cap	AT2G47320	5.993312	1.971528	2.0560990756759406e-09	4.123909157240015e-07
1273	Root cap	AT4G27870	5.992669	2.4180565	2.0642481877174714e-09	4.123909157240015e-07
1274	Root cap	AT1G19835	5.982381	2.1244872	2.1989941058003833e-09	4.3127118947015717e-07
1275	Root cap	AT4G14880	5.981416	2.532809	2.2120571453481056e-09	4.3127118947015717e-07
1276	Root cap	AT3G23560	5.9733787	2.2726207	2.323895795893034e-09	4.4768192582310807e-07
1277	Root cap	AT1G31950	5.962769	2.860985	2.4799877485684377e-09	4.72131314674523e-07
1278	Root cap	AT5G14020	5.945247	2.9087887	2.760400731533014e-09	5.134345360651406e-07
1279	Root cap	AT3G56000	5.9196877	4.0936785	3.2255375036098907e-09	5.864679537462388e-07
1280	Root cap	AT1G65985	5.8881803	3.2346299	3.9047119715538924e-09	6.868048817791857e-07
1281	Root cap	AT3G52360	5.8823934	2.1084576	4.043763891881861e-09	7.036149171874439e-07
1282	Root cap	AT1G80460	5.8785353	2.2591817	4.139130325561923e-09	7.125468822153514e-07
1283	Root cap	AT3G54960	5.874838	3.748917	4.232575289361047e-09	7.209635087625312e-07
1284	Root cap	AT3G53480	5.8684077	2.3899846	4.4000012637057674e-09	7.416752130134035e-07
1285	Root cap	AT1G52910	5.835132	2.8865733	5.374796611724582e-09	8.966490594940946e-07
1286	Root cap	AT2G39040	5.7941403	7.7815013	6.867200340043079e-09	1.133928937781399e-06
1287	Root cap	AT4G37590	5.74913	1.7394251	8.97039066717524e-09	1.4515886177622974e-06
1288	Root cap	AT3G05920	5.7293572	3.6091068	1.0081181101730979e-08	1.615184877110997e-06
1289	Root cap	AT5G44585	5.7208376	3.5328739	1.0600022801891201e-08	1.6816624409823863e-06
1290	Root cap	AT4G01480	5.701869	3.7408772	1.1850102193634284e-08	1.8617315892950485e-06
1291	Root cap	AT5G59290	5.683222	2.3358579	1.3218082843799094e-08	2.0566828517149706e-06
1292	Root cap	AT3G04120	5.6718082	2.1292	1.4129811949482041e-08	2.1776058758716036e-06
1293	Root cap	AT1G76880	5.666825	1.4256405	1.4546786654339514e-08	2.2207179400049247e-06
1294	Root cap	AT3G15810	5.6486597	1.6767527	1.617033716799424e-08	2.445499028527877e-06
1295	Root cap	AT2G38750	5.6197248	1.6705852	1.9126209402384784e-08	2.784038930881046e-06
1296	Root cap	AT3G16430	5.6184387	2.0191917	1.9269086655461447e-08	2.784038930881046e-06
1297	Root cap	AT5G02260	5.5925574	3.2598455	2.2374897840972513e-08	3.165982995036128e-06
1298	Root cap	AT1G63220	5.591593	2.7909803	2.2499570166181854e-08	3.165982995036128e-06
1299	Root cap	AT4G15760	5.585806	1.706024	2.326188630560226e-08	3.2450331396315155e-06
1300	Root cap	AT4G30170	5.575357	2.7429938	2.470226386736223e-08	3.416513110270561e-06
1301	Root cap	AT3G23530	5.571338	2.5719316	2.527899435023866e-08	3.466649886233576e-06
1302	Root cap	AT1G30270	5.569088	1.8321842	2.5607649266361303e-08	3.4822099195651984e-06
1303	Root cap	AT4G03190	5.52038	2.2465835	3.382674483563724e-08	4.561536541085681e-06
1304	Root cap	AT1G05660	5.4850144	5.4825397	4.134354335473196e-08	5.483780480051414e-06
1305	Root cap	AT2G01830	5.4363065	2.4010146	5.4396286897679825e-08	7.0419257166260395e-06
1306	Root cap	AT2G34560	5.431002	1.9565096	5.603853706556392e-08	7.196949260277424e-06
1307	Root cap	AT2G25980	5.407211	4.418225	6.401384885366114e-08	8.156473245275154e-06
1308	Root cap	AT3G59220	5.4012628	1.2355434	6.617339517717462e-08	8.365764693414371e-06
1309	Root cap	AT4G36640	5.3877597	1.4472666	7.134136796492086e-08	8.880353972371918e-06
1310	Root cap	AT1G73280	5.3620396	2.775034	8.228760794570181e-08	1.0164718105170586e-05
1311	Root cap	AT5G48560	5.338891	2.139068	9.351680138049581e-08	1.1464309696508964e-05
1312	Root cap	AT5G63800	5.3314967	3.3421545	9.740670160059606e-08	1.1851392821810867e-05
1313	Root cap	AT5G46900	5.328603	4.9447036	9.897108567495682e-08	1.1951866480538442e-05
1314	Root cap	AT2G46140	5.3269954	3.592387	9.985066791592109e-08	1.1968766727521742e-05
1315	Root cap	AT4G24160	5.305776	1.920643	1.1219454522530676e-07	1.3349500962028781e-05
1316	Root cap	AT3G10720	5.3003106	6.304444	1.156058180132099e-07	1.3654987934961769e-05
1317	Root cap	AT4G14550	5.2874503	2.7445107	1.2403292130013147e-07	1.454420820636759e-05
1318	Root cap	AT3G46280	5.2795734	5.9264894	1.2948483094199917e-07	1.5074270030959932e-05
1319	Root cap	AT3G06300	5.2602835	2.7797756	1.4383353114826254e-07	1.6625101436008462e-05
1320	Root cap	AT1G27140	5.250156	7.85708	1.5197041401987022e-07	1.7441030068578298e-05
1321	Root cap	AT5G14030	5.2252393	1.8891363	1.7392982267459577e-07	1.9682044688953207e-05
1322	Root cap	AT1G17190	5.2212205	1.6804836	1.7774754132067276e-07	1.9974379955910602e-05
1323	Root cap	AT5G48110	5.2027345	1.3470044	1.9637759297592668e-07	2.160193774343751e-05
1324	Root cap	AT5G24850	5.201609	1.9769166	1.9757055901796758e-07	2.160193774343751e-05
1325	Root cap	AT1G04040	5.1942143	4.02918	2.0558611068602585e-07	2.2327479484035374e-05
1326	Root cap	AT4G14750	5.1832833	3.2084212	2.1801353221640917e-07	2.3519299855506222e-05
1327	Root cap	AT3G21680	5.151133	3.4865696	2.589176259654993e-07	2.774705313492523e-05
1328	Root cap	AT1G15110	5.147275	1.9423816	2.6429793221260513e-07	2.813729696752879e-05
1329	Root cap	AT1G63010	5.1442204	2.2243257	2.6863377085977985e-07	2.841197176505201e-05
1330	Root cap	AT1G04250	5.140684	2.4679525	2.737400644567349e-07	2.876403716259016e-05
1331	Root cap	AT1G53830	5.138755	6.956068	2.765646966544483e-07	2.8873354330724402e-05
1332	Root cap	AT1G78340	5.1279845	1.9383154	2.928603471365553e-07	3.0378629085664982e-05
1333	Root cap	AT2G20760	5.0963163	1.6885002	3.4632591779201627e-07	3.546991140323043e-05
1334	Root cap	AT5G56320	5.0937443	4.1172767	3.510598379448986e-07	3.550531436015219e-05
1335	Root cap	AT1G14240	5.071561	3.1078084	3.9456632308898e-07	3.965759155419798e-05
1336	Root cap	AT4G21830	5.0660954	2.4998245	4.060589860667109e-07	4.0560780941552566e-05
1337	Root cap	AT1G63000	5.047609	1.9460598	4.4737425759845064e-07	4.425427239099614e-05
1338	Root cap	AT1G69780	5.0471263	3.42587	4.485045527205145e-07	4.425427239099614e-05
1339	Root cap	AT4G01770	5.0231743	4.0085115	5.082435108663027e-07	4.98448272293243e-05
1340	Root cap	AT1G35320	5.01803	2.3960161	5.220393133716446e-07	5.088939860831297e-05
1341	Root cap	AT1G28130	5.0127254	2.1080828	5.366441658949484e-07	5.199985564378476e-05
1342	Root cap	AT1G14685	4.991828	2.0315309	5.981057003704556e-07	5.7610395496397106e-05
1343	Root cap	AT5G40230	4.9874873	2.3954055	6.116957765278619e-07	5.857077547795184e-05
1344	Root cap	AT1G69810	4.9694834	2.039656	6.713155699815341e-07	6.390134443200697e-05
1345	Root cap	AT2G04170	4.9654646	3.5759685	6.853683362569868e-07	6.48574878205296e-05
1346	Root cap	AT1G68140	4.9611244	2.3625329	7.008636244205458e-07	6.593822773472832e-05
1347	Root cap	AT3G62290	4.952122	1.4808758	7.340852397898795e-07	6.866455115768688e-05
1348	Root cap	AT1G13590	4.9447274	5.168574	7.625044936725505e-07	7.091291791154719e-05
1349	Root cap	AT1G27330	4.9434414	2.124088	7.675539639939571e-07	7.097461854485836e-05
1350	Root cap	AT1G70790	4.9194894	2.7351112	8.677024295325751e-07	7.932859160845272e-05
1351	Root cap	AT5G61440	4.899556	1.9861873	9.605336198363197e-07	8.732221930444566e-05
1352	Root cap	AT3G16240	4.895698	3.4595368	9.795731605754373e-07	8.855560270632248e-05
1656	Root hair	AT4G25820	9.785243	12.840417	1.3028205485651865e-22	2.1082242116881845e-18
1657	Root hair	AT3G60330	9.636243	9.843574	5.620756610503066e-22	4.54775417355803e-18
1658	Root hair	AT5G01050	8.995452	7.029544	2.352623984586948e-19	8.459919688876729e-16
1659	Root hair	AT1G50930	8.990577	8.524733	2.4593669699854866e-19	8.459919688876729e-16
1660	Root hair	AT3G13782	8.983873	7.6686773	2.613990757902833e-19	8.459919688876729e-16
1661	Root hair	AT5G67400	8.8997755	9.533308	5.595999729522085e-19	1.5092411270521063e-15
1662	Root hair	AT1G07610	8.572828	12.511795	1.009739493205626e-17	2.3342292112933487e-14
1663	Root hair	AT3G21070	8.472886	6.722033	2.3938753927261307e-17	4.8422114506367803e-14
1664	Root hair	AT5G63270	8.389092	9.316565	4.8991021773217545e-17	8.808585714824514e-14
1665	Root hair	AT4G00680	8.23217	8.982457	1.8385205250776446e-16	2.975093913680645e-13
1666	Root hair	AT5G44020	8.153861	6.997332	3.5248521395499986e-16	5.185377938381644e-13
1667	Root hair	AT3G62680	8.068239	10.906564	7.131896866650072e-16	9.033960721645988e-13
1668	Root hair	AT1G45145	8.066107	5.634984	7.257538584933744e-16	9.033960721645988e-13
1669	Root hair	AT5G40860	8.055442	9.7543335	7.919205836135107e-16	9.153470631452736e-13
1670	Root hair	AT1G12560	8.04691	11.040591	8.491030341753297e-16	9.160123532683457e-13
1671	Root hair	AT5G58010	8.014003	7.7848945	1.1103451074162434e-15	1.122975283013103e-12
1672	Root hair	AT2G03720	7.8354464	9.18897	4.671803690422366e-15	4.4086066576889906e-12
1673	Root hair	AT5G57625	7.8293524	10.16088	4.903900620343705e-15	4.4086066576889906e-12
1674	Root hair	AT1G48930	7.8022337	8.025666	6.08209197741146e-15	5.180021704130118e-12
1675	Root hair	AT4G00460	7.6114893	6.2884755	2.7095528230049643e-14	2.192299189093317e-11
1676	Root hair	AT4G34580	7.495093	6.8714995	6.625154726208089e-14	5.1051549418809186e-11
1677	Root hair	AT1G12880	7.3662033	4.299196	1.7555624546331578e-13	1.29129598367608e-10
1678	Root hair	AT4G40010	7.3299437	8.078892	2.3024987831758726e-13	1.6199580569283465e-10
1679	Root hair	AT5G19560	7.317755	9.709354	2.5215309510812854e-13	1.7001422437665568e-10
1680	Root hair	AT3G54580	7.300692	6.3143134	2.8629159490121034e-13	1.8531082354765542e-10
1681	Root hair	AT3G28550	7.253158	5.5444555	4.071640286827618e-13	2.534126273901712e-10
1682	Root hair	AT5G17820	7.2403607	4.9506917	4.474931213373432e-13	2.6819754405484765e-10
1683	Root hair	AT5G17390	7.208367	7.115058	5.662691990605157e-13	3.272631492570452e-10
1684	Root hair	AT4G37070	7.0566244	5.3888826	1.7059573389008488e-12	9.519241951066736e-10
1685	Root hair	AT3G19390	7.029201	5.1305065	2.0771919189920433e-12	1.1204373211043082e-09
1686	Root hair	AT1G30870	7.0157943	8.892803	2.2864622895494232e-12	1.1935333151447989e-09
1687	Root hair	AT5G22410	7.0045204	11.837808	2.4783352213882675e-12	1.2205861510110193e-09
1688	Root hair	AT5G26260	7.003911	8.389907	2.48914491307401e-12	1.2205861510110193e-09
1689	Root hair	AT1G09932	6.9737453	6.1129746	3.0861271795646378e-12	1.4688150005798521e-09
1690	Root hair	AT5G10030	6.858872	4.1048145	6.940634927421242e-12	3.208952982729444e-09
1691	Root hair	AT5G23030	6.7991505	9.743681	1.0523803132346324e-11	4.490965653064103e-09
1692	Root hair	AT5G44610	6.7991505	5.0386796	1.0523803132346324e-11	4.490965653064103e-09
1693	Root hair	AT1G62980	6.7826962	8.518695	1.1795346637645366e-11	4.894161520266085e-09
1694	Root hair	AT3G54870	6.776907	7.289019	1.2277595464378304e-11	4.9669012451142435e-09
1695	Root hair	AT4G15230	6.7619762	5.1770935	1.3612185650575781e-11	5.372497273112617e-09
1696	Root hair	AT5G61650	6.726326	7.892193	1.740003321827741e-11	6.703984227099169e-09
1697	Root hair	AT3G26690	6.708044	5.811489	1.9725054896236417e-11	7.423042751881342e-09
1698	Root hair	AT1G01780	6.7007313	5.7207603	2.0737940965125233e-11	7.62684910676492e-09
1699	Root hair	AT4G26010	6.6519785	6.4489746	2.8917891084002763e-11	1.0398873633807393e-08
1700	Root hair	AT2G21880	6.6379623	4.6808863	3.1804946292608144e-11	1.1188426976238803e-08
1701	Root hair	AT2G47650	6.628516	5.2695274	3.3907753693883905e-11	1.1674367452647433e-08
1702	Root hair	AT2G41970	6.5535593	6.0878434	5.6181591336665244e-11	1.8940218979373272e-08
1703	Root hair	AT5G19800	6.528269	7.975139	6.653413962910917e-11	2.1972560152617238e-08
1704	Root hair	AT1G54410	6.516995	4.9943585	7.172984266149497e-11	2.3214646278966234e-08
1705	Root hair	AT3G05490	6.441124	4.756134	1.185920761153868e-10	3.762856815096449e-08
1706	Root hair	AT4G40090	6.367995	6.331103	1.9151514272235256e-10	5.959803922179056e-08
1707	Root hair	AT1G07590	6.310711	9.555562	2.777568258110201e-10	8.480492368441372e-08
1708	Root hair	AT4G22080	6.3006554	8.688111	2.9638934690806763e-10	8.881800762345093e-08
1709	Root hair	AT2G12400	6.2616534	4.2954087	3.8091648265357033e-10	1.1207255495091046e-07
1710	Root hair	AT1G34330	6.2330112	9.713476	4.575527564312398e-10	1.3221640543875577e-07
1711	Root hair	AT5G04960	6.2183857	8.044884	5.022957168290431e-10	1.4259911034609782e-07
1712	Root hair	AT1G08340	6.119662	5.504721	9.3774173173725e-10	2.616299431546928e-07
1713	Root hair	AT5G23990	6.11631	7.1696773	9.57669103810654e-10	2.6266104131972885e-07
1714	Root hair	AT1G75220	6.082488	3.5840037	1.1833176503080446e-09	3.1914077028807964e-07
1715	Root hair	AT5G51060	6.0791364	4.4370546	1.2083165531417829e-09	3.205406305400054e-07
1716	Root hair	AT3G54040	6.0605493	6.0176063	1.3565742251825243e-09	3.540658727726389e-07
1717	Root hair	AT3G05155	6.0334306	5.2335386	1.6051479388386195e-09	4.1229371343311973e-07
1718	Root hair	AT5G40730	6.0142345	4.0652456	1.807387859955664e-09	4.569867242156649e-07
1719	Root hair	AT2G30395	5.9926004	8.799759	2.065117279961015e-09	5.141188896050637e-07
1720	Root hair	AT5G23980	5.9886394	4.7397556	2.11603782213138e-09	5.188140005716665e-07
1721	Root hair	AT4G02270	5.9554267	8.133181	2.59394147526961e-09	6.264949395942213e-07
1722	Root hair	AT2G44110	5.948114	4.8257895	2.712499651562286e-09	6.397015361413863e-07
1723	Root hair	AT4G22070	5.9472	4.569555	2.7276854525865565e-09	6.397015361413863e-07
1724	Root hair	AT5G65930	5.884431	5.1084766	3.994261642081004e-09	9.233591698879258e-07
1725	Root hair	AT4G26690	5.851523	3.8262718	4.870923204749773e-09	1.1101588633698708e-06
1726	Root hair	AT1G79270	5.841163	3.1841307	5.183767019550133e-09	1.1650516376438925e-06
1727	Root hair	AT2G22970	5.822576	3.958014	5.794741952427335e-09	1.2845275927969744e-06
1728	Root hair	AT3G06420	5.812521	3.6557658	6.1539022683674664e-09	1.3423488142947832e-06
1729	Root hair	AT4G19200	5.810693	4.4845476	6.221490611303222e-09	1.3423488142947832e-06
1730	Root hair	AT2G02960	5.7771754	4.2999973	7.596515374385166e-09	1.6174580498460624e-06
1731	Root hair	AT2G01880	5.70039	3.6327298	1.19533640772137e-08	2.5120693181489884e-06
1732	Root hair	AT4G18640	5.6763186	4.8551984	1.3762447761391194e-08	2.8551785855747728e-06
1733	Root hair	AT5G65690	5.6607785	3.6658063	1.5068776013608936e-08	3.048036668152748e-06
1734	Root hair	AT3G07070	5.6467624	6.706944	1.634977160175121e-08	3.2663210377720756e-06
1735	Root hair	AT1G79970	5.6400585	4.417335	1.6999215933326822e-08	3.354650149184081e-06
1736	Root hair	AT2G29440	5.629394	3.6134079	1.808437364855637e-08	3.5257992094089058e-06
1737	Root hair	AT5G02350	5.600447	5.6363587	2.1379938724030476e-08	4.1186924813364425e-06
1738	Root hair	AT1G62660	5.5623593	3.2416599	2.661514561233953e-08	5.0668974858691556e-06
1739	Root hair	AT5G56170	5.54164	3.415137	2.9965260320360157e-08	5.583246990276661e-06
1740	Root hair	AT2G01450	5.5413346	3.0019417	3.00174569369713e-08	5.583246990276661e-06
1741	Root hair	AT2G46030	5.5334125	3.7893379	3.14059552460874e-08	5.77512690672939e-06
1742	Root hair	AT3G26440	5.523662	3.0424602	3.320057490178552e-08	6.036535989445992e-06
1743	Root hair	AT4G01480	5.496848	4.3531084	3.8663929914673076e-08	6.951774598658219e-06
1744	Root hair	AT4G22666	5.4648542	3.9040174	4.6328710393816485e-08	8.238364742777344e-06
1745	Root hair	AT2G44450	5.448096	5.1875377	5.091198077353125e-08	8.954974705187855e-06
1746	Root hair	AT1G12740	5.394163	4.8362308	6.884364407476423e-08	1.1978794069008977e-05
1747	Root hair	AT3G09925	5.3874598	6.6548123	7.146050032785537e-08	1.2301849109631443e-05
1748	Root hair	AT1G13950	5.3795376	3.4759352	7.467748354835225e-08	1.2720326723994063e-05
1749	Root hair	AT3G54590	5.34602	6.521729	8.990926549403097e-08	1.5155330564837596e-05
1750	Root hair	AT4G23470	5.3411446	2.6406949	9.236145706911448e-08	1.5408176271055778e-05
1751	Root hair	AT1G27740	5.3198156	5.534433	1.0387251400032168e-07	1.7151683893400057e-05
1752	Root hair	AT1G70450	5.283556	30.203526	1.2670021961980682e-07	2.0709726806946605e-05
1753	Root hair	AT5G65090	5.2661877	5.8547635	1.3928583738343375e-07	2.253923420538725e-05
1754	Root hair	AT5G54040	5.2543044	5.000482	1.4858502410480115e-07	2.3805968911523682e-05
1755	Root hair	AT3G07960	5.2512574	3.49559	1.5106449416114828e-07	2.3965937691330407e-05
1756	Root hair	AT1G22530	5.164417	3.3348444	2.4118967811613293e-07	3.789253758519673e-05
1757	Root hair	AT3G21510	5.1135316	4.5150986	3.161912008573042e-07	4.919813473339324e-05
1758	Root hair	AT1G01750	5.1031713	6.7926764	3.340081138690526e-07	5.147542189170486e-05
1759	Root hair	AT3G12977	5.091288	3.2655106	3.5563929021334933e-07	5.429202824747565e-05
1760	Root hair	AT2G36895	5.0858035	2.998389	3.66073155728545e-07	5.536257762616182e-05
1761	Root hair	AT2G22470	5.062646	3.0753047	4.1347735903686173e-07	6.195269096235644e-05
1762	Root hair	AT5G65210	5.059599	3.2692769	4.201393419154951e-07	6.237334707226185e-05
1763	Root hair	AT3G22750	5.037965	4.4080005	4.705075670717713e-07	6.90303859806668e-05
1764	Root hair	AT3G23190	5.036746	4.079654	4.735121025740956e-07	6.90303859806668e-05
1765	Root hair	AT1G33700	4.968188	5.170121	6.758146567411907e-07	9.764314978023169e-05
1766	Root hair	AT3G27100	4.9572186	2.4971037	7.150951597581138e-07	0.00010166513102880687
1767	Root hair	AT4G37530	4.956914	3.2421749	7.162170891907047e-07	0.00010166513102880687
1768	Root hair	AT1G62570	4.9358892	2.6175513	7.978634161773594e-07	0.00011226978957027851
1769	Root hair	AT1G51880	4.9325376	7.1339693	8.116814908270227e-07	0.00011322956797036967
1770	Root hair	AT5G49900	4.9301	2.5853767	8.218754712758844e-07	0.00011341368501150716
1771	Root hair	AT5G13150	4.928881	4.632899	8.270185904930073e-07	0.00011341368501150716
1772	Root hair	AT2G19450	4.927053	4.614403	8.347914308839299e-07	0.00011351760449213238
1773	Root hair	AT1G56220	4.9243107	3.5977244	8.46582754326569e-07	0.00011416168442093782
1774	Root hair	AT3G12540	4.8566666	6.8863935	1.193784241738808e-06	0.00015965137685799497
1775	Root hair	AT2G16720	4.8328996	3.1229603	1.3455865198540904e-06	0.00017847771364163024
1776	Root hair	AT5G43350	4.8298526	2.9821863	1.3663417616019619e-06	0.0001797572551727069
1777	Root hair	AT1G79910	4.8179693	5.3197675	1.450267911924263e-06	0.0001892599625061163
1778	Root hair	AT4G30560	4.7942023	5.355947	1.633234119952144e-06	0.00021143195623252476
1779	Root hair	AT1G61860	4.7902412	4.484027	1.6658099891974297e-06	0.00021393759718406992
1780	Root hair	AT4G02390	4.7804904	5.7640233	1.7486790577594932e-06	0.00022281200403672537
1781	Root hair	AT3G07880	4.767693	4.2948833	1.8634736433404698e-06	0.00023558383200418344
1782	Root hair	AT4G29180	4.7161984	7.9984436	2.4029232941430587e-06	0.0003014271685722711
1783	Root hair	AT5G14120	4.7085805	7.2214403	2.4944767068779213e-06	0.0003105047851592194
1784	Root hair	AT5G24140	4.705838	4.671255	2.5282484082479677e-06	0.0003122380433679791
1785	Root hair	AT1G62300	4.7037053	2.8951135	2.5548182714422236e-06	0.0003122380433679791
1786	Root hair	AT2G37450	4.702791	3.6108732	2.5662872183871723e-06	0.0003122380433679791
1787	Root hair	AT2G22290	4.7003536	7.3321424	2.5971131872935394e-06	0.0003136304895282392
1788	Root hair	AT5G02230	4.697916	1.5803479	2.6282943821104773e-06	0.0003150448866023092
1789	Root hair	AT3G61560	4.6942596	3.5786786	2.675740778552067e-06	0.00031837380351859963
1790	Root hair	AT5G24090	4.673235	3.0549104	2.9649210151415315e-06	0.00035020694793445444
1791	Root hair	AT3G04810	4.635452	3.4087	3.561586314402732e-06	0.0004176347082584421
1792	Root hair	AT1G54970	4.6336236	7.9615865	3.593200150213282e-06	0.000418310538350729
1793	Root hair	AT5G61550	4.6296625	5.754466	3.6626223429250907e-06	0.000423346819665813
1794	Root hair	AT1G43160	4.6217403	3.296879	3.805343959655945e-06	0.000436723942944344
1795	Root hair	AT5G05500	4.6186934	6.419012	3.861643954375115e-06	0.0004400642427443528
1796	Root hair	AT1G30640	4.5876136	3.5976238	4.48341855544461e-06	0.0005073474060433893
1797	Root hair	AT1G20440	4.556229	3.5202384	5.208016148746408e-06	0.0005852508147153776
1798	Root hair	AT3G25900	4.553487	3.6464617	5.276402172470229e-06	0.0005888464824476776
1799	Root hair	AT3G59340	4.5519633	4.9575634	5.3147650559266925e-06	0.0005890652611986695
1800	Root hair	AT5G15600	4.517227	4.2699027	6.265474192056846e-06	0.0006850534011882695
1801	Root hair	AT3G09240	4.517227	4.1373706	6.265474192056846e-06	0.0006850534011882695
1802	Root hair	AT1G04160	4.515703	5.0415688	6.310693014492155e-06	0.0006853666735604836
1803	Root hair	AT1G73860	4.4891944	6.053617	7.149308344055369e-06	0.0007712673841566933
1804	Root hair	AT3G55770	4.484624	2.7293088	7.304272426066337e-06	0.0007827664662159302
1805	Root hair	AT2G27480	4.4681697	5.252788	7.88917051479994e-06	0.0008398852452006094
