	group	names	scores	logfoldchanges	pvals	pvals_adj
2684	Epidermis	AT2G17500	19.502335	2.1354017	1.0488570270938296e-84	1.9797815933363775e-82
2685	Epidermis	AT2G19760	19.123072	1.7225895	1.6226223458081943e-81	3.013793840210308e-79
2686	Epidermis	AT3G17810	18.965855	1.8573883	3.2667221580593424e-80	6.019324471719346e-78
2687	Epidermis	AT3G48140	18.948942	1.7603178	4.505471126694732e-80	8.236497885706424e-78
2688	Epidermis	AT4G20830	18.761076	1.3783547	1.5718595216223071e-78	2.851083008867586e-76
2689	Epidermis	AT4G39080	18.651388	1.5874131	1.2303979908466864e-77	2.214430244456397e-75
2690	Epidermis	AT1G51850	18.54299	4.274669	9.291076947659506e-77	1.646648347280998e-74
2691	Epidermis	AT5G36180	18.52367	2.1460261	1.330476042570827e-76	2.340125930330825e-74
2692	Epidermis	AT2G20630	18.46983	1.2968415	3.612254952734822e-76	6.258636062510773e-74
2693	Epidermis	AT2G47730	18.24576	2.9671893	2.2360312506255944e-74	3.8454768552425503e-72
2694	Epidermis	AT2G29750	18.197645	2.1775343	5.3873932407302065e-74	9.196993299267147e-72
2695	Epidermis	AT4G32150	18.181416	1.815816	7.244021800171633e-74	1.2276237528071883e-71
2696	Epidermis	AT3G18200	18.172087	4.0328336	8.586918618510712e-74	1.4342625148630447e-71
2697	Epidermis	AT5G65430	18.000845	1.6597838	1.9186632782736154e-72	3.1592627894807466e-70
2698	Epidermis	AT4G00430	17.9576	2.1896877	4.185160866214415e-72	6.842738016260569e-70
2699	Epidermis	AT4G37010	17.85925	2.282464	2.4491369291159724e-71	3.976336509320666e-69
2700	Epidermis	AT4G15160	17.82389	0.61488706	4.611433619638251e-71	7.434975996329255e-69
2701	Epidermis	AT5G42590	17.542242	1.8535223	6.818413183664049e-69	1.08426780058307e-66
2702	Epidermis	AT1G66200	17.38394	2.982215	1.0918774544957136e-67	1.724497881702516e-65
2703	Epidermis	AT5G40690	17.307669	2.3371258	4.117586784022963e-67	6.4593251597744e-65
2704	Epidermis	AT3G18780	17.242699	1.4312639	1.2696676220829997e-66	1.9783807504631544e-64
2705	Epidermis	AT5G19770	17.148033	1.9695032	6.501649570256329e-66	9.996609143883524e-64
2706	Epidermis	AT5G40890	17.130665	2.5244782	8.764782973293967e-66	1.3387629361247765e-63
2707	Epidermis	AT1G62790	17.08332	1.8074695	1.9754721250177338e-65	2.997682112845538e-63
2708	Epidermis	AT3G61260	17.039368	1.6363777	4.192395823519607e-65	6.320445054198359e-63
2709	Epidermis	AT5G53250	17.01777	2.1253827	6.063495308287397e-65	9.082333585323127e-63
2710	Epidermis	AT5G02270	16.980875	1.3979543	1.1377627582524577e-64	1.6932973050222634e-62
2711	Epidermis	AT5G28050	16.918901	1.3455858	3.264591013732588e-64	4.797089213027183e-62
2712	Epidermis	AT5G60950	16.874565	1.6917621	6.923377592884788e-64	1.0109437583270825e-61
2713	Epidermis	AT3G08030	16.854242	3.1771004	9.765156822868447e-64	1.4169852872283546e-61
2714	Epidermis	AT1G32170	16.78533	1.9928538	3.1248752741059926e-63	4.506225418566387e-61
2715	Epidermis	AT2G45220	16.684496	5.549156	1.6993541012954227e-62	2.4354261833194956e-60
2716	Epidermis	AT1G62660	16.584585	1.287695	9.00866174448464e-62	1.2831539860226986e-59
2717	Epidermis	AT3G51330	16.577562	3.8269274	1.0125421938771385e-61	1.4334263484905808e-59
2718	Epidermis	AT2G25810	16.39076	1.9148121	2.226442556196176e-60	3.1139347486269046e-58
2719	Epidermis	AT5G06860	16.260807	1.1456553	1.872559954411518e-59	2.60330685398636e-57
2720	Epidermis	AT4G15610	16.220566	1.1660304	3.608598358290234e-59	4.9869540526443075e-57
3651	Phloem	AT1G62380	23.701632	9.991469	3.468636767224592e-124	8.053133982465335e-120
3652	Phloem	AT5G04080	22.431011	11.167144	1.9612985362202796e-111	2.2767734057713113e-107
3653	Phloem	AT1G31812	20.45752	5.106325	5.149174616498391e-93	3.984946235708105e-89
3654	Phloem	AT3G59370	20.046099	6.353254	2.1830683416191753e-89	1.2671074421843098e-85
3655	Phloem	AT1G62480	19.222115	14.283989	2.417175180605581e-82	1.1223911233623954e-78
3656	Phloem	AT2G27030	19.128584	4.4236197	1.4598358604404623e-81	5.648834861974369e-78
3657	Phloem	AT5G59090	18.389162	5.8660054	1.6044120751956526e-75	5.321376449973923e-72
3658	Phloem	AT1G54410	17.310411	12.299418	3.9259420834035274e-67	1.1393574668797461e-63
3659	Phloem	AT3G21770	17.19338	4.4756684	2.976562543662392e-66	7.678539175134417e-63
3660	Phloem	AT1G13440	16.742554	3.9606159	6.417390760762148e-63	1.489925612926148e-59
3661	Phloem	AT5G12140	15.415548	3.393915	1.2867411548257484e-53	2.7158426719626726e-50
3662	Phloem	AT3G03270	15.027442	4.4369416	4.8539331157485467e-51	8.668751165256461e-48
3663	Phloem	AT2G46630	14.790973	9.793204	1.6751479628060585e-49	2.670550114703435e-46
3664	Phloem	AT1G01470	14.788984	4.7146535	1.7253844906986916e-49	2.670550114703435e-46
3665	Phloem	AT3G14310	13.64824	3.3270338	2.068128553693505e-42	2.6675411461723392e-39
3666	Phloem	AT4G22212	13.33657	3.9817293	1.4183687341868392e-40	1.6465133450807922e-37
3667	Phloem	AT5G02380	13.242659	7.685933	4.975592773955496e-40	5.500873211091655e-37
3668	Phloem	AT1G79430	12.791722	8.667027	1.8238658082104745e-37	1.9247587486010265e-34
3669	Phloem	AT3G01950	12.525173	5.9668446	5.437265213865951e-36	5.0494794588130314e-33
3670	Phloem	AT2G02130	12.456377	2.747124	1.2910377750082256e-35	1.1528470777833066e-32
3671	Phloem	AT3G15353	12.196658	7.5483093	3.238456760026774e-34	2.5926638137083314e-31
3672	Phloem	AT5G42980	12.138284	4.884333	6.620002913179481e-34	5.1232202545096e-31
3673	Phloem	AT2G32210	12.090593	3.3391423	1.1842790841334736e-33	8.869486289137696e-31
3674	Phloem	AT5G65020	11.934684	2.1023266	7.805451987097105e-33	5.329975846600984e-30
3675	Phloem	AT4G38740	11.804786	3.3037486	3.687291972022155e-32	2.4459387918410962e-29
3676	Phloem	AT5G64240	11.629808	6.039417	2.9074821681865193e-31	1.8244057702374708e-28
3677	Phloem	AT2G36650	11.612086	6.940439	3.5777928851790617e-31	2.129887626030828e-28
3678	Phloem	AT5G43380	11.336335	6.7758055	8.669929009393146e-30	4.909505897831236e-27
3679	Phloem	AT3G03505	10.978773	7.48457	4.834449365748039e-28	2.440030672273309e-25
3680	Phloem	AT1G12080	10.726139	1.6352369	7.67360057220518e-27	3.711624676768493e-24
3681	Phloem	AT5G01750	10.721117	2.6071515	8.101887923007e-27	3.838806773641908e-24
3682	Phloem	AT1G80120	10.664682	3.0807235	1.4890701306076442e-26	6.77877278868974e-24
3683	Phloem	AT2G18960	10.655021	2.494283	1.6520708255966587e-26	7.291153907989982e-24
3684	Phloem	AT1G10380	10.584271	7.629713	3.5251158373416987e-26	1.4880475344647674e-23
3685	Phloem	AT5G22090	10.164191	7.123384	2.8649011233000856e-24	1.1273628708416625e-21
3686	Phloem	AT1G20440	10.0594225	4.0234256	8.348686044916144e-24	3.1263136113680342e-21
3687	Phloem	AT2G45470	9.683355	3.3301091	3.548756305330082e-22	1.287366799075758e-19
3688	Phloem	AT5G67600	9.6272	2.0362544	6.137932600464299e-22	2.192375095153533e-19
3689	Phloem	AT4G27450	9.601575	5.505252	7.873228711505916e-22	2.7695871362883766e-19
3690	Phloem	AT1G22710	9.568702	4.8278937	1.0825634190678007e-21	3.7513246120144967e-19
3691	Phloem	AT4G26320	9.435844	1.2868413	3.8785594542471595e-21	1.2864073549893756e-18
3692	Phloem	AT1G69410	9.395919	3.1024766	5.672045175734141e-21	1.8547587724650642e-18
3693	Phloem	AT5G63850	9.308141	9.246853	1.30089969169341e-20	4.02706508560612e-18
3694	Phloem	AT2G47710	9.161935	2.5929022	5.097511289533415e-20	1.517293841142273e-17
3695	Phloem	AT4G21960	9.0365095	1.8496448	1.617546751914988e-19	4.6943228674012846e-17
3696	Phloem	AT5G50720	9.027602	6.873832	1.7547494201988483e-19	5.0296317640440324e-17
3697	Phloem	AT5G57110	8.908196	2.3428495	5.186957618966492e-19	1.4509107836089765e-16
3698	Phloem	AT5G45350	8.84864	2.983812	8.859214194751757e-19	2.4198161877594297e-16
3699	Phloem	AT1G54575	8.838621	7.0045547	9.690678707812208e-19	2.58428202737977e-16
3700	Phloem	AT1G70670	8.800791	3.4196875	1.358554137759159e-18	3.5439945411634153e-16
3701	Phloem	AT4G34870	8.610798	2.1808388	7.255352687356391e-18	1.8309513406777535e-15
3702	Phloem	AT5G54660	8.584204	7.362891	9.146788333939777e-18	2.259159412224253e-15
3703	Phloem	AT5G11100	8.500795	6.3101697	1.8829593646110807e-17	4.553819538351611e-15
3704	Phloem	AT2G45820	8.455239	1.4509981	2.7851559382070463e-17	6.598261777280917e-15
3705	Phloem	AT5G53120	8.439346	3.5561287	3.191177965064592e-17	7.483795839889357e-15
3706	Phloem	AT1G78520	8.303254	4.2206383	1.0129754399181121e-16	2.3057108616253736e-14
3707	Phloem	AT5G09220	8.263163	8.429969	1.4186299521660188e-16	3.19770209703286e-14
3708	Phloem	AT4G26840	8.221622	3.425059	2.00767584056152e-16	4.397378300973284e-14
3709	Phloem	AT3G21600	8.142525	8.617833	3.8711801412247466e-16	8.24561370080871e-14
3710	Phloem	AT4G36410	8.134927	8.604062	4.12186090296801e-16	8.621373385964711e-14
3711	Phloem	AT2G38640	8.124342	6.813447	4.4979456952453975e-16	9.324000464867178e-14
3712	Phloem	AT1G62570	8.090369	2.060828	5.94842535385205e-16	1.2114437845647635e-13
3713	Phloem	AT3G05490	8.015295	1.8759013	1.0987303024770372e-15	2.1617984264923198e-13
3714	Phloem	AT4G27960	7.984521	1.7171617	1.410692958901716e-15	2.7293382022350954e-13
3715	Phloem	AT3G49220	7.867058	3.360288	3.630787212692007e-15	6.798063444925027e-13
3716	Phloem	AT5G63990	7.8380566	2.4261093	4.5757257231906125e-15	8.498769929225315e-13
3717	Phloem	AT4G14130	7.802894	2.226124	6.050325764350986e-15	1.11484454976934e-12
3718	Phloem	AT5G02600	7.7326827	8.639327	1.053035921363849e-14	1.8662851134583575e-12
3719	Phloem	AT4G00670	7.694583	8.332346	1.4195645460565653e-14	2.478047373368066e-12
3720	Phloem	AT1G05340	7.6662683	3.6232162	1.7707265318257045e-14	3.0679819320445806e-12
3721	Phloem	AT3G15650	7.6266575	8.336321	2.4091864178757522e-14	4.082779639694988e-12
3722	Phloem	AT2G15310	7.5531654	8.056658	4.248052990637412e-14	7.146887411857159e-12
3723	Phloem	AT5G25890	7.4833856	1.490944	7.2432046706441e-14	1.1759823974709376e-11
3724	Phloem	AT5G57350	7.429612	7.2085953	1.0891670501515525e-13	1.7202171022699725e-11
3725	Phloem	AT5G19110	7.426427	2.6875806	1.1157044220716017e-13	1.74401815424243e-11
3726	Phloem	AT4G37180	7.426006	3.7857254	1.1192604771595041e-13	1.74401815424243e-11
3727	Phloem	AT5G58690	7.416196	4.4787536	1.205320463030805e-13	1.86559501267908e-11
3728	Phloem	AT5G09810	7.4111958	1.4543359	1.2516582055097015e-13	1.924486659425082e-11
3729	Phloem	AT3G61850	7.3742356	2.9266598	1.6529089315261147e-13	2.5082082786432554e-11
3730	Phloem	AT5G42146	7.316003	8.733762	2.5546603547306445e-13	3.8265515777923464e-11
3731	Phloem	AT1G12010	7.3079624	5.525103	2.7122326048044085e-13	4.036532332419484e-11
3732	Phloem	AT1G31770	7.2967587	4.8982677	2.9478328028206647e-13	4.359225107203017e-11
3733	Phloem	AT1G78580	7.219982	5.7044554	5.199437165165047e-13	7.592159287021189e-11
3734	Phloem	AT3G15450	7.149675	2.205412	8.698354962946976e-13	1.2466031307082714e-10
3735	Phloem	AT3G53620	7.1346984	2.0076077	9.699955364068432e-13	1.3731942907779072e-10
3736	Phloem	AT2G24940	7.063779	2.1347864	1.6203426126820704e-12	2.212911437567037e-10
3737	Phloem	AT3G03990	7.015579	2.8833623	2.289979727356029e-12	3.0910732168619143e-10
3738	Phloem	AT5G27690	6.988475	9.773998	2.778901137620485e-12	3.707916535180161e-10
3739	Phloem	AT1G23530	6.9572763	7.701757	3.469144988626035e-12	4.6024650971960377e-10
3740	Phloem	AT2G33830	6.9211793	2.4338238	4.478985856906616e-12	5.875062974000051e-10
3741	Phloem	AT3G25585	6.8516297	2.1683047	7.30133836831624e-12	9.417509605399896e-10
3742	Phloem	AT5G11070	6.8146873	2.4770944	9.446911223053917e-12	1.2051040542068286e-09
3743	Phloem	AT5G26667	6.758044	1.4576718	1.3986737969408225e-11	1.7552978131662204e-09
3744	Phloem	AT3G43270	6.7484283	5.6001043	1.494550160849346e-11	1.855559951039533e-09
3745	Phloem	AT1G07640	6.687662	6.043774	2.2676381913943985e-11	2.756427009926898e-09
3746	Phloem	AT4G29350	6.656934	0.7273254	2.7959865031715034e-11	3.3809593043819166e-09
3747	Phloem	AT3G59690	6.6491413	2.4825892	2.948077408783126e-11	3.5100263179342474e-09
3748	Phloem	AT2G16600	6.6449833	2.2845452	3.0325172203305264e-11	3.592140423694583e-09
3749	Phloem	AT5G66440	6.641586	5.982559	3.1032594281834665e-11	3.6572778753368298e-09
3750	Phloem	AT1G18880	6.581938	4.438265	4.6435578578236714e-11	5.390474139254609e-09
3751	Phloem	AT2G21060	6.5385475	2.5882862	6.211916623990183e-11	7.06970922839118e-09
3752	Phloem	AT2G16740	6.5310698	6.366222	6.530155430025345e-11	7.395639932629191e-09
3753	Phloem	AT1G65960	6.5185986	1.3310627	7.096721151564132e-11	7.998280338634197e-09
3754	Phloem	AT4G34600	6.494959	3.21203	8.305605232497839e-11	9.315518680333446e-09
3755	Phloem	AT1G27530	6.4844027	2.6007292	8.908414458104536e-11	9.943589349702548e-09
3756	Phloem	AT1G69295	6.4778485	2.4826877	9.303975159851749e-11	1.0286209108870385e-08
3757	Phloem	AT5G11740	6.4118657	1.1872747	1.4374936393708156e-10	1.5794210871880884e-08
3758	Phloem	AT2G03500	6.3947268	7.9883924	1.6083451456832862e-10	1.7449041704359276e-08
3759	Phloem	AT5G54940	6.3907847	5.623756	1.6503671253029228e-10	1.7821662115422308e-08
3760	Phloem	AT5G65280	6.388435	3.4364758	1.6759226370256819e-10	1.8013840677696877e-08
3761	Phloem	AT2G32190	6.228721	1.7497523	4.70258116508146e-10	4.8524367515420554e-08
3762	Phloem	AT1G76180	6.1902533	1.2797956	6.006759468097588e-10	6.14356539959567e-08
3763	Phloem	AT3G59930	6.1592846	2.9735463	7.307434374813508e-10	7.408589689084943e-08
3764	Phloem	AT1G64700	6.1424146	4.806581	8.127637331794404e-10	8.204319823142203e-08
3765	Phloem	AT3G09820	6.1059003	1.2525535	1.0222278825240368e-09	1.027405400370587e-07
3766	Phloem	AT4G39700	6.0257974	4.6521072	1.6827774342843179e-09	1.6415564576377732e-07
3767	Phloem	AT3G22850	6.005063	1.3860643	1.912574356840085e-09	1.8501766184481773e-07
3768	Phloem	AT1G20823	5.9793954	2.9546425	2.2396706880361247e-09	2.1486956348815993e-07
3769	Phloem	AT5G20830	5.965017	5.554921	2.4460847136611163e-09	2.3274897047979563e-07
3770	Phloem	AT1G48600	5.951686	1.5664915	2.6539407390832118e-09	2.5038933387741244e-07
3771	Phloem	AT5G06850	5.923357	6.5052147	3.1543457091792214e-09	2.9530017875005637e-07
3772	Phloem	AT5G10625	5.9183745	5.2976456	3.2513899700986842e-09	3.03162734681852e-07
3773	Phloem	AT5G62680	5.867885	4.2420216	4.413888913449186e-09	4.082759318866524e-07
3774	Phloem	AT2G31085	5.830925	3.8479674	5.512097696099366e-09	5.038361110643267e-07
3775	Phloem	AT5G40980	5.8301253	3.4817011	5.5385821364409216e-09	5.042716135754858e-07
3776	Phloem	AT5G59880	5.8248734	1.1134828	5.71558978973632e-09	5.183548755793287e-07
3777	Phloem	AT1G19835	5.7838826	1.7387357	7.299595620037179e-09	6.543425154841822e-07
3778	Phloem	AT2G23120	5.755621	0.910831	8.632392799885396e-09	7.620466297906436e-07
3779	Phloem	AT3G05900	5.753993	1.0913082	8.715977569541163e-09	7.66510800121353e-07
3780	Phloem	AT5G41380	5.717518	7.559079	1.0809146320745426e-08	9.329217476905077e-07
3781	Phloem	AT5G59890	5.6223288	2.1687167	1.8840053143667004e-08	1.584670854837562e-06
3782	Phloem	AT5G42300	5.62172	1.082085	1.8906569616660407e-08	1.584670854837562e-06
3783	Phloem	AT1G76160	5.5957623	1.5710179	2.196547594046744e-08	1.8213301961065446e-06
3784	Phloem	AT1G15270	5.580269	1.0671834	2.4014715256941564e-08	1.9563145407733763e-06
3785	Phloem	AT3G23820	5.5419993	1.434986	2.990376016543717e-08	2.3940537922791547e-06
3786	Phloem	AT3G43430	5.536882	2.9589648	3.079038351446299e-08	2.448151828956463e-06
3787	Phloem	AT4G36990	5.495643	1.4346627	3.892886637309116e-08	3.0637677646917203e-06
3788	Phloem	AT3G09980	5.360794	1.4434515	8.285702666458396e-08	6.327932855498834e-06
3789	Phloem	AT5G65670	5.348199	0.93595654	8.883379095249193e-08	6.762144670636082e-06
3790	Phloem	AT4G27435	5.3427277	4.042073	9.155819213966082e-08	6.946753421263089e-06
3791	Phloem	AT3G02470	5.2808113	1.127459	1.2861304807797492e-07	9.570542106494692e-06
3792	Phloem	AT4G17220	5.24159	1.4720548	1.591989312232888e-07	1.1733719321305067e-05
3793	Phloem	AT5G17650	5.2011757	2.247962	1.9803177439489183e-07	1.4367824081644387e-05
3794	Phloem	AT2G39830	5.1107817	6.7167563	3.208283561431103e-07	2.277881328616083e-05
3795	Phloem	AT4G02940	5.100682	1.5856607	3.3843210886965986e-07	2.388260872834922e-05
3796	Phloem	AT5G60200	4.9481487	3.6281173	7.492273357868993e-07	5.071373485412374e-05
3797	Phloem	AT5G60390	4.9048433	0.9474539	9.350204639165393e-07	6.292281191521824e-05
3798	Phloem	AT4G27350	4.890652	1.9175278	1.005024358582469e-06	6.724394966342703e-05
3799	Phloem	AT1G61340	4.889042	1.5912741	1.0132789962362887e-06	6.740773196452125e-05
3800	Phloem	AT4G16980	4.865331	3.8730145	1.1426519041636136e-06	7.558105201984791e-05
3948	Root cap	AT2G43610	65.6341	25.671646	0.0	0.0
3949	Root cap	AT1G28290	65.10364	12.555764	0.0	0.0
3950	Root cap	AT1G52070	58.025227	25.733034	0.0	0.0
3951	Root cap	AT5G10130	57.64952	8.153049	0.0	0.0
3952	Root cap	AT5G26260	54.928288	12.618804	0.0	0.0
3953	Root cap	AT1G54010	53.324127	7.879019	0.0	0.0
3954	Root cap	AT5G60530	51.07274	14.664718	0.0	0.0
3955	Root cap	AT1G17180	48.43062	8.838836	0.0	0.0
3956	Root cap	AT1G25275	46.905643	5.1000013	0.0	0.0
3957	Root cap	AT1G52060	42.99752	9.669478	0.0	0.0
3958	Root cap	AT5G58784	42.695423	6.268177	0.0	0.0
3959	Root cap	AT3G48340	42.51375	6.1342683	0.0	0.0
3960	Root cap	AT4G37160	42.496967	5.760391	0.0	0.0
3961	Root cap	AT3G04320	42.366375	4.9467673	0.0	0.0
3962	Root cap	AT1G78340	41.40907	4.6362514	0.0	0.0
3963	Root cap	AT1G66280	41.12618	4.5890636	0.0	0.0
3964	Root cap	AT5G02260	41.011158	3.5810013	0.0	0.0
3965	Root cap	AT4G19030	40.952534	5.348805	0.0	0.0
3966	Root cap	AT3G16420	40.47144	3.9892855	0.0	0.0
3967	Root cap	AT3G16410	39.637978	4.8505874	0.0	0.0
3968	Root cap	AT1G52050	39.528458	5.6868944	0.0	0.0
3969	Root cap	AT3G09260	38.214233	4.9497414	0.0	0.0
3970	Root cap	AT1G54000	37.661774	5.3434715	2.0994457080836e-310	2.1192535219381133e-307
3971	Root cap	AT2G41800	37.516838	3.949418	4.895889718949784e-308	4.736161316869048e-305
3972	Root cap	AT2G23630	37.241776	6.358566	1.4397207190997792e-303	1.3370398374135829e-300
3973	Root cap	AT5G48180	36.95999	3.146894	5.033651715492393e-299	4.3283811806884034e-296
3974	Root cap	AT1G66270	36.386723	4.2991447	6.903822776698834e-290	5.724501907379172e-287
3975	Root cap	AT5G06860	34.53069	4.543421	2.778639892071707e-261	2.0810220120718974e-258
3976	Root cap	AT3G53990	34.46682	5.434975	2.521016904803152e-260	1.8290765462129617e-257
3977	Root cap	AT3G16450	34.179592	4.556403	4.8608471066946297e-256	3.419826887155431e-253
3978	Root cap	AT2G47140	34.1007	3.1356523	7.201486119584607e-255	4.917555977599877e-252
3979	Root cap	AT1G17860	33.09976	3.119632	2.9956104520020456e-240	1.931919107336986e-237
3980	Root cap	AT5G23820	32.836575	3.3728125	1.7710408642940356e-236	1.1113042093598548e-233
3981	Root cap	AT1G14220	32.75385	4.810889	2.6761653657508564e-235	1.6350666130694113e-232
3982	Root cap	AT3G16460	32.265003	3.0227091	2.167148791136216e-228	1.290120345738706e-225
3983	Root cap	AT3G10720	32.041332	3.8360631	2.899186928841373e-225	1.682760573172754e-222
3984	Root cap	AT1G78380	31.825705	5.173048	2.855158063943901e-222	1.6167854822094036e-219
3985	Root cap	AT5G05410	31.734396	4.3496814	5.213184237068951e-221	2.8817737721911867e-218
3986	Root cap	AT5G24070	31.440155	3.342553	5.722377382849443e-217	3.089684551107338e-214
3987	Root cap	AT5G45280	30.993404	2.6236758	6.614678796034202e-211	3.412733280167246e-208
3988	Root cap	AT5G23210	30.94954	3.6526673	2.577217516442334e-210	1.3007665017226448e-207
3989	Root cap	AT5G60950	30.303865	3.390018	1.0194865696440282e-201	4.830493813760286e-199
3990	Root cap	AT5G26280	30.24122	3.4076774	6.806151743358242e-201	3.160368500510966e-198
3991	Root cap	AT5G12940	30.230051	3.8337636	9.543705655450278e-201	4.344631651031159e-198
3992	Root cap	AT3G15950	30.210674	2.822079	1.7151949579301516e-200	7.65801564197391e-198
3993	Root cap	AT1G76680	30.039904	4.16679	2.9579546111827664e-198	1.2957515510911375e-195
3994	Root cap	AT1G80240	30.010128	3.2077801	7.239210108875145e-198	3.112458168476931e-195
3995	Root cap	AT4G01950	29.603779	4.081668	1.335925226019375e-192	5.538602852230684e-190
3996	Root cap	AT2G38870	29.387913	4.6952457	7.837763006561379e-190	3.192444626725185e-187
3997	Root cap	AT5G14730	29.315521	2.8420517	6.577428372104434e-189	2.6328992157784247e-186
3998	Root cap	AT5G40780	29.093945	3.847355	4.282417571447477e-186	1.6570814792716012e-183
3999	Root cap	AT1G76600	28.882587	2.5663342	1.975653340177785e-183	7.519466163755349e-181
4000	Root cap	AT1G36060	28.84633	3.5585477	5.6333191661236575e-183	2.1094963077402088e-180
4001	Root cap	AT4G21830	28.696716	2.5980346	4.192779712047504e-181	1.4749055541607106e-178
4002	Root cap	AT3G29250	28.659422	2.5808392	1.223382106855855e-180	4.239292891771997e-178
4003	Root cap	AT5G54370	28.65762	0.9058128	1.288315777848975e-180	4.398651090341125e-178
4004	Root cap	AT4G15160	28.624731	5.0067964	3.3081918977756745e-180	1.1131346563863455e-177
4005	Root cap	AT5G60520	28.513203	5.367364	8.036294575997886e-179	2.6654093024420416e-176
4006	Root cap	AT3G53480	28.082972	2.252896	1.5814934194469368e-173	5.029799002643771e-171
4007	Root cap	AT1G11260	27.722713	2.8134913	3.717812705564492e-169	1.1474398784386733e-166
4008	Root cap	AT1G12740	27.692543	2.7079601	8.58625087951457e-169	2.588921904801166e-166
4009	Root cap	AT5G08790	27.649805	2.9625568	2.805824723203682e-168	8.351645204951267e-166
4010	Root cap	AT4G00080	27.6095	2.5803313	8.556978856334467e-168	2.514776938069839e-165
4011	Root cap	AT1G62570	27.568823	2.3464217	2.632455025196122e-167	7.639713539997295e-165
4012	Root cap	AT5G18310	27.467297	3.304949	4.31803893005864e-166	1.2376778992490303e-163
4013	Root cap	AT3G13790	27.254335	2.316579	1.476390935949965e-163	4.129803416861486e-161
4014	Root cap	AT3G03500	27.162836	1.7844907	1.7860135486390902e-162	4.936413876042114e-160
4015	Root cap	AT1G54030	27.02036	3.7858052	8.520927167313782e-161	2.3274160711002834e-158
4016	Root cap	AT3G07390	26.957458	2.8654244	4.6642657072205684e-160	1.2591890340062783e-157
4017	Root cap	AT4G14560	26.670267	3.2130497	1.0417935154669358e-156	2.780151729723661e-154
4018	Root cap	AT4G21990	26.667221	2.4929507	1.1300856263237779e-156	2.981499771177176e-154
4019	Root cap	AT4G17940	26.195925	2.7797074	2.9572257740355816e-151	7.5448253621740765e-149
4020	Root cap	AT5G64310	26.023474	2.4561565	2.686668985577473e-149	6.780042808494802e-147
4021	Root cap	AT2G04160	25.886435	3.6223967	9.467274330762738e-148	2.3634592272829944e-145
4022	Root cap	AT1G66400	25.698353	2.7496867	1.219497018854687e-145	3.0120279028456668e-143
4023	Root cap	AT1G33280	25.510174	2.6089234	1.5201449965336662e-143	3.638474885002281e-141
4024	Root cap	AT5G43580	25.194553	2.5160306	4.5958479309411255e-140	1.0696177830366971e-137
4025	Root cap	AT4G20000	25.165152	3.832082	9.647050623039613e-140	2.217579943713967e-137
4026	Root cap	AT3G49190	25.151155	1.5102674	1.3726659595866813e-139	3.124429959188626e-137
4027	Root cap	AT4G24340	25.148636	3.595422	1.4625884250458408e-139	3.2967879091542993e-137
4028	Root cap	AT5G57090	25.140789	3.5860891	1.7821378615267634e-139	3.9784514164487367e-137
4029	Root cap	AT4G08555	25.022062	2.6706958	3.5177425172430537e-138	7.778231240269712e-136
4030	Root cap	AT4G25900	25.005354	2.511527	5.346218701240347e-138	1.1709732036480862e-135
4031	Root cap	AT1G52910	24.67935	2.6560733	1.7822010024477822e-134	3.8670430536289865e-132
4032	Root cap	AT4G24275	24.399399	3.129113	1.7355344999228425e-131	3.6966884848356544e-129
4033	Root cap	AT5G48000	23.919914	2.0627062	1.9008995056680105e-126	3.975962506585063e-124
4034	Root cap	AT1G55850	23.855574	2.9020452	8.863691849463677e-126	1.837395836330341e-123
4035	Root cap	AT5G62700	23.837078	2.2433736	1.3788022064347056e-125	2.8328894536986334e-123
4036	Root cap	AT5G55110	23.555557	1.4441656	1.101076386499631e-122	2.2229296056836464e-120
4037	Root cap	AT1G30730	23.458178	2.6990192	1.0908332941917763e-121	2.183265223383661e-119
4038	Root cap	AT4G10350	23.23542	2.8516884	1.9975547404424716e-119	3.96386567597033e-117
4039	Root cap	AT3G15810	23.215403	2.2898798	3.182594890964482e-119	6.261890303688337e-117
4040	Root cap	AT1G09070	23.076088	2.156341	8.050070134452954e-118	1.5705754479965902e-115
4041	Root cap	AT5G07440	22.941317	2.0539513	1.799000555386238e-116	3.4806163245335244e-114
4042	Root cap	AT2G22795	22.550154	2.3388507	1.3381888137738327e-112	2.525912982876998e-110
4043	Root cap	AT5G56980	22.509552	2.3546176	3.3463437874384597e-112	6.265489009109574e-110
4044	Root cap	AT1G76240	22.253534	2.7052093	1.0424452937390799e-109	1.9361961907792172e-107
4045	Root cap	AT1G01720	22.240896	1.5462147	1.3816836089340052e-109	2.5459165356048253e-107
4046	Root cap	AT5G44585	22.168758	4.35077	6.878271475792821e-109	1.2574238492400152e-106
4047	Root cap	AT5G06320	22.078558	1.4435402	5.0803483389689076e-108	9.214878702018838e-106
4048	Root cap	AT1G33590	22.013203	2.370943	2.1523340632270976e-107	3.873700771003374e-105
4049	Root cap	AT2G45790	21.709545	2.356806	1.667021146979149e-104	2.9771715361088387e-102
4050	Root cap	AT3G13435	21.62011	2.0794184	1.1620019108274235e-103	2.05940445524277e-101
4051	Root cap	AT3G47380	21.489714	3.8927016	1.94309491558261e-102	3.4176389890213227e-100
4052	Root cap	AT5G44417	21.405136	3.8925202	1.1966894218003063e-101	2.0889878425517077e-99
